URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),DiscountAmount,DiscountedAmount,DiscountOffer(%),SizeOption,Ratings,Reviews,High/Low Discount,,,1),Calculate the overall average original price for products with ratings greater than 4.
https://www.myntra.com/jeans/roadster/roadster-women-blue-skinny-fit-high-rise-clean-look-stretchable-cropped-jeans/11541522/buy,11541522,Roadster,Western,jeans,Women,roadster women blue skinny fit high rise clean look stretchable cropped jeans,1699,934.45,764,55,"26, 28, 30, 32, 34, 36",4.1,980,High Discount,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-blue-solid-training-t-shirt/10106025/buy,10106025,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,hrx by hrithik roshan men navy blue solid training t shirt,899,539.4,359,60,"S, M, L, XL, XXL",4.3,979,High Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-blue-slim-fit-solid-casual-shirt/2347572/buy,2347572,HIGHLANDER,Topwear,shirts,Men,highlander men blue slim fit solid casual shirt,1299,688.47,610,53,"39, 40, 42, 44",3.8,979,High Discount,,,,
https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-yellow-embellished-poly-georgette-saree/11263958/buy,11263958,Tikhi Imli,Indian Wear,sarees,Women,tikhi imli yellow embellished poly georgette saree,1998,1098.9,899,55,Onesize,4,979,High Discount,,,,
https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-navy-solid-rapid-dry-training-tights/7695835/buy,7695835,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women navy solid rapid dry training tights,1699,849.5,849,50,"XS, S, M, L, XL, XXL",4.3,979,Low Discount,,,,
https://www.myntra.com/sweatshirts/belle-fille/belle-fille-maroon-polyester-fleece-hooded-sweatshirt/596473/buy,596473,Belle Fille,Western,sweatshirts,Women,belle fille maroon polyester fleece hooded sweatshirt,1595,957,638,60,"S, M, L, XL, XXL",3.6,978,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-boyfriend-fit-high-rise-clean-look-stretchable-jeans/8801149/buy,8801149,Roadster,Western,jeans,Women,roadster women blue boyfriend fit high rise clean look stretchable jeans,1999,1199.4,799,60,"26, 28, 30, 32, 34, 36",4.2,978,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mustard-yellow--black-printed-round-neck-t-shirt/12193806/buy,12193806,Roadster,Western,tshirts,Women,roadster women mustard yellow  black printed round neck t shirt,599,299.5,299,50,"XS, S, M, L, XL",4.3,978,Low Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-grey-melange-printed-round-neck-t-shirt/2522852/buy,2522852,DressBerry,Western,tshirts,Women,dressberry women grey melange printed round neck t shirt,899,494.45,404,55,"XS, S, M, L, XL",4.2,978,High Discount,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-grey-slim-fit-mid-rise-clean-look-jeans/1700734/buy,1700734,WROGN,Bottom Wear,jeans,Men,wrogn men grey slim fit mid rise clean look jeans,2899,1449.5,1449,50,"28, 30, 32, 34, 36, 38",4.2,977,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-grey-printed-regular-fit-casual-sustainable-shirt/10740976/buy,10740976,Roadster,Topwear,shirts,Men,roadster men grey printed regular fit casual sustainable shirt,1299,584.55,714,45,"38, 40, 42, 44",4.1,977,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-blue-pure-cotton-sustainable-casual-shirt/11326046/buy,11326046,Roadster,Topwear,shirts,Men,roadster men blue pure cotton sustainable casual shirt,1299,675.48,623,52,"38, 40, 42, 44, 46, 48",4.1,977,High Discount,,,,
https://www.myntra.com/kurtas/moda-rapido/moda-rapido-women-white--blue-printed-straight-kurta/2000035/buy,2000035,Moda Rapido,Indian Wear,kurtas,Women,moda rapido women white  blue printed straight kurta,1799,1079.4,719,60,"XS, S, M, L, XL, XXL, 3XL",4.3,977,High Discount,,,,
https://www.myntra.com/kurta-sets/vishudh/vishudh-women-turquoise-blue--gold-toned-printed-kurti-with-palazzos/9673749/buy,9673749,Vishudh,Indian Wear,kurta-sets,Women,vishudh women turquoise blue  gold toned printed kurti with palazzos,2649,1536.42,1112,58,"S, M, L, XL, XXL",4.3,977,High Discount,,,,
https://www.myntra.com/tshirts/herenow/herenow-women-white--pink-striped-v-neck-pure-cotton-t-shirt/10297291/buy,10297291,HERE&NOW,Plus Size,tshirts,Women,herenow women white  pink striped v neck pure cotton t shirt,1149,746.85,402,65,"XS, S, M, L, XL, XXL, 3XL",4.1,977,High Discount,,,,
https://www.myntra.com/tshirts/ether/ether-women-navy-blue-solid-high-neck-t-shirt/11900306/buy,11900306,ether,Western,tshirts,Women,ether women navy blue solid high neck t shirt,699,419.4,279,60,"XS, S, M, L, XL",4.3,977,High Discount,,,,
https://www.myntra.com/trunk/jockey/jockey-international-collection-men-blue-solid-trunks-ic28/11036420/buy,11036420,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey international collection men blue solid trunks ic28,599,185.69,413,31,"S, M, L",4.6,976,Low Discount,,,,
https://www.myntra.com/trunk/jockey/jockey-men-pack-of-2-navy-blue-solid-trunks/11638588/buy,11638588,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men pack of 2 navy blue solid trunks,1198,371.38,826,31,"S, M, L",4.6,976,Low Discount,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-printed-rapid-dry-basketball-tank-tshirt/11640010/buy,11640010,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,hrx by hrithik roshan men black printed rapid dry basketball tank tshirt,1099,439.6,659,40,"S, M, L, XL, XXL",4.3,976,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue-solid-polo-collar-pure-cotton-t-shirt/2303687/buy,2303687,Roadster,Topwear,tshirts,Men,roadster men navy blue solid polo collar pure cotton t shirt,1299,584.55,714,45,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.2,976,Low Discount,,,,
https://www.myntra.com/shirts/herenow/herenow-men-white--green-slim-fit-striped-casual-shirt/10316399/buy,10316399,HERE&NOW,Topwear,shirts,Men,herenow men white  green slim fit striped casual shirt,1999,1299.35,699,65,"38, 40, 42, 44, 46",4.2,976,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-blue--mustard-yellow-printed-round-neck-t-shirt/12116006/buy,12116006,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy blue  mustard yellow printed round neck t shirt,899,404.55,494,45,"S, M, L, XL",4.3,976,Low Discount,,,,
https://www.myntra.com/kurtis/anouk/anouk-women-navy-blue--maroon-printed-kurti/6613296/buy,6613296,Anouk,Indian Wear,kurtis,Women,anouk women navy blue  maroon printed kurti,899,404.55,494,45,"XS, S, M, L, XL, XXL",3.6,976,Low Discount,,,,
https://www.myntra.com/skirts/roadster/roadster-blue-washed-denim-straight-skirt/11489602/buy,11489602,Roadster,Western,skirts,Women,roadster blue washed denim straight skirt,1299,714.45,584,55,"26, 28, 30, 32, 34, 36",4.2,976,High Discount,,,,
https://www.myntra.com/tops/dressberry/dressberry-rust-orange-self-design-top/10162419/buy,10162419,DressBerry,Western,tops,Women,dressberry rust orange self design top,1299,584.55,714,45,"XS, S, M, L, XL",4.2,976,Low Discount,,,,
https://www.myntra.com/dresses/sassafras/sassafras-grey--peach-coloured-floral-printed-accordian-pleat-fit--flare-dress/11364360/buy,11364360,SASSAFRAS,Western,dresses,Women,sassafras grey  peach coloured floral printed accordian pleat fit  flare dress,2499,1249.5,1249,50,"XS, S, M, L, XL, XXL",4.4,976,Low Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-charcoal-grey--golden-ethnic-motif-print-straight-kurta/12524810/buy,12524810,HERE&NOW,Plus Size,kurtas,Women,herenow women charcoal grey  golden ethnic motif print straight kurta,1299,779.4,519,60,"XS, S, M, L, XL, XXL, 3XL",4.3,975,High Discount,,,,
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-grey--black-checked-straight-kurta/10317827/buy,10317827,Jaipur Kurti,Plus Size,kurtas,Women,jaipur kurti women grey  black checked straight kurta,1749,1031.91,717,59,"XS, S, M, L, XL, XXL",4.1,975,High Discount,,,,
https://www.myntra.com/tshirts/roadster/-roadster-women-pack-of-2-cotton-t-shirts/17382690/buy,17382690,Roadster,Western,tshirts,Women, roadster women pack of 2 cotton t shirts,1598,799,799,50,"XS, S, M, L, XL",4.3,975,Low Discount,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-yellow-printed-maxi-dress/6625378/buy,6625378,Tokyo Talkies,Western,dresses,Women,tokyo talkies women yellow printed maxi dress,2449,1395.93,1053,57,"S, M, L, XL",4.2,975,High Discount,,,,
https://www.myntra.com/jeans/moda-rapido/moda-rapido-men-black-skinny-fit-mid-rise-slash-knee-stretchable-jeans/2344421/buy,2344421,Moda Rapido,Bottom Wear,jeans,Men,moda rapido men black skinny fit mid rise slash knee stretchable jeans,1999,1199.4,799,60,"28, 30, 32, 34, 36",3.8,974,High Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-off-white--navy-striped-polo-pure-cotton-t-shirt/2478316/buy,2478316,WROGN,Topwear,tshirts,Men,wrogn men off white  navy striped polo pure cotton t shirt,1499,749.5,749,50,"S, M, L, XL, XXL",4.1,974,Low Discount,,,,
https://www.myntra.com/kurtas/anubhutee/anubhutee-women-pink--orange-screen-print-a-line-kurta/11535126/buy,11535126,Anubhutee,Indian Wear,kurtas,Women,anubhutee women pink  orange screen print a line kurta,1799,1259.3,539,70,"S, M, L, XL, XXL",4.1,974,High Discount,,,,
https://www.myntra.com/bra/dressberry/dressberry-pink-solid-non-wired-non-padded-everyday-bra-db-soft-bra-007c/10939758/buy,10939758,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry pink solid non wired non padded everyday bra db soft bra 007c,649,454.3,194,70,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C",4.1,974,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-off-white-printed-round-neck-t-shirt/7140521/buy,7140521,Mast & Harbour,Western,tshirts,Women,mast  harbour women off white printed round neck t shirt,799,439.45,359,55,"XS, S, M, L, XL",4.2,974,High Discount,,,,
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/10365147/buy,10365147,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable jeans,1899,1006.47,892,53,"26, 28, 30, 32, 34, 36",4.1,974,High Discount,,,,
https://www.myntra.com/kurtas/yuris/yuris-women-pink--white-printed-straight-kurta/10054351/buy,10054351,Yuris,Indian Wear,kurtas,Women,yuris women pink  white printed straight kurta,1199,539.55,659,45,"S, M, L, XL, XXL, 3XL",4.2,973,Low Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-blue--white-printed-indigo-straight-kurta/10960692/buy,10960692,Anouk,Indian Wear,kurtas,Women,anouk women blue  white printed indigo straight kurta,1499,824.45,674,55,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.8,973,High Discount,,,,
https://www.myntra.com/kurta-sets/anubhutee/anubhutee-women-pink--white-pure-cotton-bandhani-print-kurta-with-trousers/13581338/buy,13581338,Anubhutee,Indian Wear,kurta-sets,Women,anubhutee women pink  white pure cotton bandhani print kurta with trousers,2499,1649.34,849,66,"S, M, L, XL, XXL",4.1,973,High Discount,,,,
https://www.myntra.com/night-suits/claura/claura-women-yellow--white-printed-night-suit-cot-108-yellow-lt/7487820/buy,7487820,Claura,Lingerie & Sleep Wear,night-suits,Women,claura women yellow  white printed night suit cot 108 yellow lt,1599,607.62,991,38,"S, M, L, XL",4.3,973,Low Discount,,,,
https://www.myntra.com/briefs/softrose/softrose-women-pack-of-3-boyshorts-sh7004bws/782799/buy,782799,Softrose,Lingerie & Sleep Wear,briefs,Women,softrose women pack of 3 boyshorts sh7004bws,607,121.4,485,20,"S, M, L, XL, XXL",3.8,973,Low Discount,,,,
https://www.myntra.com/tights/neu-look-fashion/neu-look-fashion-women-black--pink-colourblocked-gym-tights/14225120/buy,14225120,NEU LOOK FASHION,Sports Wear,tights,Women,neu look fashion women black  pink colourblocked gym tights,1499,959.36,539,64,"S, M, L, XL, XXL",4,973,High Discount,,,,
https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-printed-rapid-dry-seamless-running-tights/8475747/buy,8475747,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women blue printed rapid dry seamless running tights,1699,934.45,764,55,"XS, S, M, L, XL, XXL",4,973,High Discount,,,,
https://www.myntra.com/tshirts/campus-sutra/campus-sutra-men-charcoal-grey-striped-mandarin-collar-t-shirt/10891012/buy,10891012,Campus Sutra,Sports Wear,tshirts,Men,campus sutra men charcoal grey striped mandarin collar t shirt,1199,683.43,515,57,"S, M, L, XL",4,972,High Discount,,,,
https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black--grey-camouflage-printed-running-bomber-jacket/4453300/buy,4453300,HRX by Hrithik Roshan,Sports Wear,jackets,Men,hrx by hrithik roshan men black  grey camouflage printed running bomber jacket,3799,2469.35,1329,65,"S, M, L, XL, XXL",4.3,972,High Discount,,,,
https://www.myntra.com/kurtas/varanga/varanga-women-yellow--peach-coloured-floral-screen-printed-gotta-patti-straight-kurta/15241816/buy,15241816,Varanga,Indian Wear,kurtas,Women,varanga women yellow  peach coloured floral screen printed gotta patti straight kurta,2799,1819.35,979,65,"S, M, L, XL, XXL",4.1,972,High Discount,,,,
https://www.myntra.com/trousers/street-9/street-9-women-rose-cropped-cargos/12277596/buy,12277596,STREET 9,Western,trousers,Women,street 9 women rose cropped cargos,1799,899.5,899,50,"26, 28, 30, 32, 34",4.3,972,Low Discount,,,,
https://www.myntra.com/shirts/kook-n-keech/kook-n-keech-women-black-regular-fit-printed-casual-shirt/2371017/buy,2371017,Kook N Keech,Western,shirts,Women,kook n keech women black regular fit printed casual shirt,1799,1079.4,719,60,"XS, S, M, L, XL",4.4,972,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-flared-high-rise-clean-look-stretchable-jeans/11542062/buy,11542062,Roadster,Western,jeans,Women,roadster women blue flared high rise clean look stretchable jeans,2999,1649.45,1349,55,"26, 28, 30, 32, 34, 36",4.3,972,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-black-geo-printed-round-neck-t-shirt/8353077/buy,8353077,Roadster,Western,tshirts,Women,roadster women black geo printed round neck t shirt,799,399.5,399,50,"XS, S, M, L, XL",4.3,972,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-olive-green-solid-round-neck-t-shirt/1753425/buy,1753425,Roadster,Western,tshirts,Women,roadster women olive green solid round neck t shirt,799,399.5,399,50,"XS, S, M, L, XL",4,972,Low Discount,,,,
https://www.myntra.com/tshirts/herenow/herenow-men-white-solid-round-neck-t-shirt/12816474/buy,12816474,HERE&NOW,Topwear,tshirts,Men,herenow men white solid round neck t shirt,599,359.4,239,60,"S, M, L, XL",3.8,971,High Discount,,,,
https://www.myntra.com/tshirts/herenow/herenow-men-red--black-cotton-printed-detail-round-neck-t-shirt/12817380/buy,12817380,HERE&NOW,Topwear,tshirts,Men,herenow men red  black cotton printed detail round neck t shirt,599,269.55,329,45,"S, M, L, XL",4.3,971,Low Discount,,,,
https://www.myntra.com/tops/sangria/sangria-navy-blue-tie-dye-blouson-top/8860565/buy,8860565,Sangria,Indian Wear,tops,Women,sangria navy blue tie dye blouson top,1699,849.5,849,50,"XS, S, M, L, XL, XXL, 3XL",4.3,971,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-t-shirts/17381456/buy,17381456,Roadster,Western,tshirts,Women,roadster women pack of 2 solid t shirts,1198,599,599,50,"XS, S, M, L, XL",4.3,971,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-black--maroon-pack-of-2-typography-print-round-neck-regular-fit-t-shirts/17383018/buy,17383018,Roadster,Western,tshirts,Women,roadster women black  maroon pack of 2 typography print round neck regular fit t shirts,1498,749,749,50,"M, S, XS, XL, L",4.3,971,Low Discount,,,,
https://www.myntra.com/tops/roadster/the-roadster-lifestyle-co-black-top-with-side-stripes/10856446/buy,10856446,Roadster,Western,tops,Women,the roadster lifestyle co black top with side stripes,1499,899.4,599,60,"XS, S, M, L, XL",4,971,High Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-blue--pink-floral-print-a-line-kurta/2472860/buy,2472860,Anouk,Indian Wear,kurtas,Women,anouk women blue  pink floral print a line kurta,1799,989.45,809,55,"XS, S, M, L, XL, XXL",3.7,970,High Discount,,,,
https://www.myntra.com/dresses/sangria/sangria-white--black-chevron-print-pure-cotton-a-line-dress/13249520/buy,13249520,Sangria,Plus Size,dresses,Women,sangria white  black chevron print pure cotton a line dress,1299,779.4,519,60,"XS, S, M, L, XL, XXL, 3XL",4,970,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-khaki-slim-fit-solid-chinos/2167359/buy,2167359,Roadster,Bottom Wear,trousers,Men,roadster men khaki slim fit solid chinos,1999,1099.45,899,55,"28, 30, 32, 34, 36",4.2,969,High Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-maroon-printed-t-shirt/2338881/buy,2338881,WROGN,Topwear,tshirts,Men,wrogn men maroon printed t shirt,799,399.5,399,50,"S, M, L, XL, XXL",4.3,969,Low Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-burgundy-solid-slim-fit-round-neck-pure-cotton-t-shirt/10188591/buy,10188591,WROGN,Topwear,tshirts,Men,wrogn men burgundy solid slim fit round neck pure cotton t shirt,899,449.5,449,50,"S, M, L, XL, XXL",4.3,969,Low Discount,,,,
https://www.myntra.com/dresses/sera/sera-women-burgundy--pink-printed-tailored-dress/1829161/buy,1829161,Sera,Western,dresses,Women,sera women burgundy  pink printed tailored dress,1299,649.5,649,50,"S, M, L, XL",3.7,969,Low Discount,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-black--white-placement-printed-round-neck-t-shirt/11363214/buy,11363214,WROGN,Topwear,tshirts,Men,wrogn men black  white placement printed round neck t shirt,699,314.55,384,45,"S, M, L, XL, XXL",4.5,968,Low Discount,,,,
https://www.myntra.com/shapewear/zivame/zivame-beige-mermaid-saree-shapewear-zi3022core0nude/7340681/buy,7340681,Zivame,Lingerie & Sleep Wear,shapewear,Women,zivame beige mermaid saree shapewear zi3022core0nude,1295,401.45,893,31,"S, M, L, XL, XXL",4.2,968,Low Discount,,,,
https://www.myntra.com/bath-robe/elevanto/elevanto-women-navy-blue-solid-bath-robe/11938894/buy,11938894,ELEVANTO,Lingerie & Sleep Wear,bath-robe,Women,elevanto women navy blue solid bath robe,999,509.49,489,51,Onesize,4.1,968,High Discount,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-navy-solid-joggers/2332166/buy,2332166,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,hrx by hrithik roshan women navy solid joggers,1499,599.6,899,40,"XS, S, M, L, XL, XXL",4.3,968,Low Discount,,,,
https://www.myntra.com/dresses/anouk/anouk-women-navy-blue--beige-printed-fit-and-flare-dress-with-pleated-detail/11199262/buy,11199262,Anouk,Western,dresses,Women,anouk women navy blue  beige printed fit and flare dress with pleated detail,1699,934.45,764,55,"XS, S, M, L, XL, XXL",4.3,968,High Discount,,,,
https://www.myntra.com/dresses/vishudh/vishudh-women-grey--mustard-yellow-printed-a-line-dress/11544142/buy,11544142,Vishudh,Western,dresses,Women,vishudh women grey  mustard yellow printed a line dress,2299,1448.37,850,63,"S, M, L, XL, XXL",4.3,968,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-jeans/8788237/buy,8788237,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise mildly distressed stretchable jeans,2699,1349.5,1349,50,"28, 30, 32, 34, 36, 38, 40",3.6,967,Low Discount,,,,
